co2,humidity,light,motion,temperature,co2_smoothed,co2_derived,person_count
668,21,131,0,233,630.0,0.20417148317914313,1
672,21,130,0,234,646.8,0.24251514477485983,1
701,21,126,0,234,665.2,0.2700002067984737,1
716,22,127,0,234,681.2,0.27418899929131285,1
759,22,122,1,235,703.2,0.2110448529216911,1
776,22,118,2,235,724.8,0.23774434234155034,1
794,22,120,1,235,749.2,0.2716231145677133,1
837,23,120,0,236,776.4,0.31734879861540066,1
851,23,117,0,236,803.4,0.518832056334542,1
874,23,121,1,236,826.4,0.3682029759133304,1
894,23,121,0,236,850.0,0.34652279098476463,1
939,24,125,0,236,879.0,0.2850184932230699,1
939,24,125,1,236,899.4,0.2707313595434319,1
970,24,123,1,237,923.2,0.3092946820177368,1
988,24,124,0,237,946.0,0.32021755630622134,1
983,24,122,0,237,963.8,0.35335576222978776,1
1012,24,121,0,237,978.4,0.3219652442738093,1
1081,25,119,0,237,1006.8,0.18058919709787438,1
1081,25,117,0,238,1029.0,0.1729279592691526,1
1101,25,116,0,238,1051.6,0.1829254517436415,1
1116,25,116,0,238,1078.2,0.2079259959712964,1
1146,25,113,0,238,1105.0,0.4091872977138642,1
1171,26,113,0,238,1123.0,0.31336100009306694,1
1180,26,113,0,238,1142.8,0.25335117236991417,1
1200,26,111,0,238,1162.6,0.20096859127569175,1
1216,26,112,0,238,1182.6,0.184772682072482,1
1235,26,112,0,239,1200.4,0.21500908693001192,1
1254,26,19,0,239,1217.0,0.24732996488125486,0
1227,26,18,0,238,1226.4,0.26585526607078996,0
1219,26,19,0,238,1230.2,0.19833345214036327,0
1240,26,19,0,238,1235.0,0.1441699572890384,0
1240,26,20,0,238,1236.0,0.07917696649291643,0
1245,26,21,0,237,1234.2,0.02600132274363142,0
1234,26,21,0,238,1235.6,0.018001956565838986,0
1237,26,21,0,238,1239.2,0.01400062151489001,0
1244,26,20,0,237,1240.0,0.011111776669948503,0
1240,26,21,0,237,1240.0,0.019334264989287777,0
1221,26,21,0,237,1235.2,-0.001111141416851943,0
1234,26,21,0,237,1235.2,-0.011111972972818705,0
1231,26,22,0,237,1234.0,-0.020001794149479918,0
1230,26,23,0,237,1231.2,-0.029335447864362128,0
1226,26,24,0,237,1228.4,-0.02832787925540749,0
1218,26,25,0,237,1227.8,-0.017020008640457458,0
1210,26,26,0,237,1223.0,-0.028424053979289217,0
1218,26,26,0,237,1220.4,-0.029994950846412727,0
1215,26,26,0,237,1217.4,-0.03054996694997223,0
1200,26,26,0,236,1212.2,-0.09444254322945639,0
1201,26,25,0,236,1208.8,-0.048256361609925996,0
1200,26,23,0,236,1206.8,-0.04533588445396043,0
1197,25,21,0,237,1202.6,-0.04112584892998813,0
1191,26,21,0,237,1197.8,-0.039973391072762376,0
1178,25,20,0,236,1193.4,-0.05522817979800931,0
1196,25,20,0,236,1192.4,-0.04800317003203491,0
1185,25,19,0,237,1189.4,-0.05498369245600138,0
1186,25,17,0,237,1187.2,-0.035353827992132034,0
1178,25,15,0,237,1184.6,-0.020957760396752678,0
1167,25,15,0,237,1182.4,-0.023814209616059206,0
1169,25,15,0,237,1177.0,-0.029533375137109054,0
1164,25,15,0,237,1172.8,-0.03428899103454584,0
1159,25,14,0,236,1167.4,-0.04773220906212204,0
1154,25,13,0,236,1162.6,-0.054976210960570815,0
1160,25,12,0,236,1161.2,-0.03762008654480328,0
1162,25,12,0,236,1159.8,-0.036105198244566976,0
1149,25,11,0,236,1156.8,-0.02526517426382602,0
1132,25,10,0,236,1151.4,-0.020710158575408946,0
1138,25,11,0,236,1148.2,-0.027084958391079772,0
1137,25,11,0,236,1143.6,-0.033754694283919515,0
1149,25,11,0,237,1141.0,-0.04388366917306604,0
1141,25,11,0,236,1139.4,-0.050210940547447354,0
1138,25,11,0,236,1140.6,-0.03166799066370293,0
1141,25,12,0,236,1141.2,-0.010005447741197002,0
1130,25,12,0,236,1139.8,-0.005001516827011829,0
1131,25,12,0,236,1136.2,-0.00888970631003624,0
1130,25,12,0,236,1134.0,-0.018335979898857234,0
1114,25,12,0,236,1129.2,-0.03333559643249982,0
1117,25,11,0,236,1124.4,-0.03666201221807509,0
1119,25,11,0,236,1122.2,-0.04666492429457251,0
1118,25,12,0,236,1119.6,-0.04799767238460499,0
1116,25,12,0,236,1116.8,-0.029521953399412815,0
1116,25,13,0,236,1117.2,-0.020005166593383163,0
1103,25,14,0,235,1114.4,-0.018573830727895507,0
1121,25,14,0,236,1114.8,-0.011419674266635415,0
1094,25,15,0,236,1110.0,-0.022666752971341846,0
1101,25,15,0,236,1107.0,-0.03399857420066054,0
1105,25,15,0,236,1104.8,-0.03997560134551595,0
1094,25,15,0,235,1103.0,-0.032813370045676166,0
1087,24,14,0,235,1096.2,-0.0328616151773667,0
1095,25,15,0,236,1096.4,-0.025238483470067914,0
1091,24,15,0,236,1094.4,-0.024770530074290267,0
1091,25,16,0,235,1091.6,-0.03797922688069991,0
1103,25,16,0,236,1093.4,-0.011660036462990906,0
1085,24,17,0,236,1093.0,-0.014170160089393065,0
1089,24,19,0,235,1091.8,-0.008660919232760226,0
1082,24,20,0,236,1090.0,-0.0053361524937671065,0
1092,24,21,0,235,1090.2,-0.01067251423264749,0
1089,25,22,0,236,1087.4,-0.018668940382356863,0
1078,24,22,0,236,1086.0,-0.02419557262701128,0
1084,24,22,0,236,1085.0,-0.02083957224771466,0
1078,24,22,0,235,1084.2,-0.025003502015023528,0
1073,24,22,0,235,1080.4,-0.023330475900195873,0
1071,24,22,0,235,1076.8,-0.03066683185878319,0
1062,24,22,0,236,1073.6,-0.03800291065733366,0
1066,24,22,0,235,1070.0,-0.04733968354689788,0
1084,24,22,0,236,1071.2,-0.03834464695742103,0
1073,24,22,0,235,1071.2,-0.023328724033383423,0
1071,24,22,0,236,1071.2,-0.007999234794064948,0
1082,24,22,0,235,1075.2,0.01733324762386757,0
1073,24,22,0,236,1076.6,0.017999170012599458,0
1076,24,21,0,235,1075.0,0.012670391030453275,0
396,28,90,0,232,939.6,-0.0005598423681542075,1
408,28,86,0,232,807.0,-0.0011409551109945659,1
414,28,96,0,231,673.4,-0.0017152597635494936,1
412,28,91,0,230,541.2,-0.0022708491664328668,1
404,28,82,0,230,406.8,-2.220061313236325,1
415,28,84,0,230,410.6,-1.652027133551957,1
415,28,84,1,230,412.0,-1.1819967040954298,2
412,28,225,2,230,411.6,-0.6405384405963556,2
419,29,408,1,229,413.0,0.03377453454039344,3
425,29,45,0,229,417.2,0.036664425156901034,3
436,29,96,0,229,421.4,0.04733927867156857,3
441,29,110,0,228,426.6,0.06882850585845285,3
438,29,100,0,228,431.8,0.07951971360391667,3
444,29,126,0,227,436.8,0.08167012167188674,3
443,29,121,0,227,440.4,0.07915666970950679,3
459,29,114,0,226,445.0,0.07677729587832884,3
460,29,125,0,226,448.8,0.07084592021281971,3
457,29,105,0,225,452.6,0.06579731352312247,3
467,29,117,0,225,457.2,0.07001750505513178,3
467,29,117,1,225,462.0,0.07685603439229967,3
462,29,128,2,224,462.6,0.06818543662529133,3
488,30,135,1,224,468.2,0.08502565818527884,3
492,30,120,0,224,475.2,0.09997415177758709,3
505,30,150,0,222,482.8,0.1045029228576271,3
512,30,147,0,222,491.8,0.10518625291627255,3
515,30,121,0,222,502.4,0.11535196668174968,3
519,30,146,0,222,508.6,0.11136483308294828,3
537,30,116,0,221,517.6,0.11610169778957093,3
528,30,101,0,221,522.2,0.12667423100739741,3
539,31,116,0,221,527.6,0.10506399937330078,3
545,31,102,0,220,533.6,0.10416465215141765,3
542,31,114,0,220,538.2,0.08583983071651231,3
543,31,105,0,220,539.4,0.07167770806165794,3
559,31,125,0,220,545.6,0.07500835817310007,3
562,31,98,0,219,550.2,0.0691740366969862,3
567,31,114,0,219,554.6,0.06833321732136756,3
577,31,108,0,218,561.6,0.09250331074921277,3
570,31,118,0,218,567.0,0.08901532531827615,3
577,31,107,0,218,570.6,0.08499466060861646,3
578,31,99,0,217,573.8,0.07998326341845245,3
581,31,95,2,217,576.6,0.055997080145942894,3
589,32,105,1,217,579.0,0.0483065990416131,3
594,32,131,0,217,583.8,0.0550054346278424,3
600,32,137,0,216,588.4,0.06086241459044967,3
605,32,166,0,216,593.8,0.08108345006509744,3
601,32,213,0,216,597.8,0.08114581450420391,3
600,32,189,0,215,600.0,0.05400542337044295,3
606,32,204,0,215,602.4,0.04666834822991721,3
604,32,266,0,215,603.2,0.03133386994486159,3
615,32,205,0,215,605.2,0.024709723980935315,3
610,32,215,0,215,607.0,0.029166094808565343,3
614,32,194,0,214,609.8,0.03081707095721159,3
621,32,194,0,214,612.8,0.03998229060180116,3
613,32,170,0,214,614.6,0.03912347729328094,3
622,32,156,0,214,616.0,0.037492213487978765,3
617,32,160,0,213,617.4,0.03168761364662308,3
632,32,167,0,213,621.0,0.03418382746606174,3
629,32,147,0,213,622.6,0.026691326842088976,3
635,32,150,0,213,627.0,0.036673049710547176,3
631,32,138,0,212,628.8,0.03799593299052324,3
651,33,130,0,212,635.6,0.04867779010113003,3
652,33,133,0,212,639.6,0.0708506832993892,3
661,33,167,0,211,646.0,0.06331274238407367,3
666,33,128,0,212,652.2,0.07800528533984231,3
661,33,116,0,211,658.2,0.07533956974260438,3
663,33,109,0,211,660.6,0.07000633282728227,3
667,33,97,0,211,663.6,0.07327215694340046,3
676,33,103,0,210,666.6,0.05989367780406494,3
675,33,110,0,210,668.4,0.04250100599872037,3
684,33,109,0,211,673.0,0.051672051040452464,3
691,33,110,0,210,678.6,0.0626017264647054,3
686,33,120,0,210,682.4,0.06596762567901664,3
694,33,137,0,210,686.0,0.07332915670951223,3
706,33,124,0,210,692.2,0.079949412644962,3
697,33,128,0,210,694.8,0.06746532478954405,3
696,33,147,0,210,695.8,0.055834294843178006,3
698,33,139,0,209,698.2,0.050842350862901314,3
706,33,168,0,210,700.6,0.0349449539877525,3
719,33,192,0,209,703.2,0.03502250538054192,3
717,33,211,0,209,707.2,0.04741891301628582,3
729,33,190,0,209,713.8,0.06500167671197367,3
735,33,219,0,209,721.2,0.08602560015095444,3
724,33,256,0,209,724.8,0.08998940089013366,3
729,34,214,0,209,726.8,0.08177804217850027,3
724,33,212,0,209,728.2,0.060006436561539325,3
729,34,252,0,208,728.2,0.029146666239845912,3
740,34,294,0,208,729.2,0.018337494985006444,3
725,34,478,0,208,729.4,0.010839662860304843,3
748,34,321,0,208,733.2,0.01666210083774316,3
748,34,322,0,209,738.0,0.0326924475296238,3
748,34,249,0,208,741.8,0.04200402758116352,3
757,34,331,0,208,745.2,0.052670444582546265,3
760,34,200,0,208,752.2,0.07920710558234975,3
745,34,236,0,208,751.6,0.05663344103964697,3
745,34,236,1,208,751.0,0.039026787761132754,3
754,34,203,2,208,752.2,0.03226626522948029,3
761,34,269,1,208,753.0,0.004034830375697261,3
761,34,269,1,208,753.2,0.008929146780661706,3
775,34,122,0,208,759.2,0.044499996618505434,3
772,34,118,0,208,764.6,0.06105085952505634,3
778,34,128,0,208,769.4,0.07396967067800288,3
781,34,152,0,208,773.4,0.0839441214589662,3
775,34,149,0,208,776.2,0.07084509924504845,3
778,34,150,0,207,776.8,0.05080319388452276,3
773,34,197,0,207,777.0,0.03162705669325695,3
768,34,224,0,207,775.0,0.006666302707463102,3
776,34,218,0,207,774.0,-0.009166988538911043,3
770,34,255,0,207,773.0,-0.015847835139056667,3
769,34,253,0,207,771.2,-0.02407206075450974,3
760,34,249,0,207,768.6,-0.026659374192059538,3
774,34,238,0,207,769.8,-0.017461757211016046,3
766,34,233,0,207,767.8,-0.021665397132322135,3
760,34,269,0,206,765.8,-0.02255335605185264,3
765,34,296,0,206,765.0,-0.015007684365624436,3
767,34,198,0,206,766.4,-0.014194865848188019,0
768,34,252,0,206,765.2,-0.010834460571134245,0
778,34,308,0,206,767.6,0.007522657433542929,0
772,34,382,0,206,770.0,0.020803389832633672,0
757,34,395,0,206,768.4,0.008335781791759374,0
754,34,387,0,206,765.8,0.0025004017501857813,0
761,34,364,0,206,764.4,-0.013334608120399763,0
762,34,249,0,206,761.2,-0.03672268721427767,0
757,34,243,0,206,758.2,-0.04249892751350411,0
750,34,355,0,206,756.8,-0.03750496956244623,0
752,34,347,0,206,756.4,-0.03333041961630601,0
757,34,310,0,206,755.6,-0.02331235163011647,0
741,34,369,0,206,751.4,-0.028335694723422268,0
740,34,425,0,206,748.0,-0.03666913120621512,0
751,34,453,0,206,748.2,-0.03409997545036799,0
753,34,471,0,206,748.4,-0.03003191468163693,0
752,34,497,0,206,747.4,-0.016638322462006756,0
754,34,520,0,206,750.0,0.008325213827761468,0
734,34,517,0,206,748.8,0.002505339358921662,0
743,34,507,0,206,747.2,-0.005000250809057121,0
737,34,407,0,206,744.0,-0.014193221786055733,0
742,34,360,0,206,742.0,-0.033368914649280663,0
742,34,427,0,207,739.6,-0.03833211143732857,0
732,34,359,0,206,739.2,-0.03332782548296499,0
734,34,318,0,206,737.4,-0.027504435566620702,0
738,34,407,0,207,737.6,-0.018271754147070208,0
731,34,483,0,206,735.4,-0.017501896579449144,0
738,34,401,0,207,734.6,-0.019170574833467152,0
731,34,370,0,207,734.4,-0.012500769605432706,0
734,34,309,0,206,734.4,-0.013373528304834575,0
727,34,386,0,207,732.2,-0.01333494792725437,0
729,34,178,0,207,731.8,-0.011641822563231872,0
721,34,167,0,207,728.4,-0.02499276805075944,0
721,34,165,0,207,726.4,-0.03334321821719057,0
724,34,210,0,207,724.4,-0.03248090713726654,0
717,34,266,0,207,722.4,-0.039258153850851456,0
723,34,310,0,207,721.2,-0.03001048007017253,0
729,34,380,0,207,722.8,-0.014992286403976486,0
723,34,401,0,206,723.2,-0.005004005245461137,0
726,34,351,0,207,723.6,0.004997562425156621,0
715,34,402,0,207,723.2,0.008333605371189611,0
717,34,381,0,207,722.0,-0.0033335236651425197,0
722,34,406,0,207,720.6,-0.010832425929455405,0
714,34,223,0,207,718.8,-0.020006938499475664,0
709,34,360,0,207,715.4,-0.03248384093159202,0
719,34,330,0,207,716.2,-0.02418774660922448,0
720,34,362,0,207,716.8,-0.015834071482690924,0
708,34,352,0,207,714.0,-0.020005337490146907,0
707,34,341,0,207,712.6,-0.011673748071795836,0
708,34,323,0,208,712.4,-0.012666122350772453,0
710,34,336,0,208,710.6,-0.02064897788643125,0
721,34,282,0,207,710.8,-0.010667208491402071,0
717,34,271,0,208,712.6,0.0,0
713,34,209,0,207,713.8,0.0058341756097860615,0
709,34,263,0,208,714.0,0.014133429539984964,0
712,34,282,0,208,714.4,0.014996336863165248,0
713,34,279,0,208,712.8,0.0008343498109864331,0
711,34,281,0,207,711.6,-0.009167587402548503,0
701,34,313,0,208,709.2,-0.019979937770446276,0
703,34,317,0,207,708.0,-0.026662611041786678,0
716,34,296,0,208,708.8,-0.016668163390911685,0
695,34,309,0,208,705.2,-0.026664888447561284,0
703,34,354,0,207,703.6,-0.023444289149774058,0
712,34,378,0,208,705.8,-0.00917185326824418,0
709,34,369,0,208,707.0,-0.00750096444520055,0
703,34,326,0,208,704.4,-0.003334099932608891,0
694,34,329,0,208,704.2,0.0024966820464785875,0
697,34,347,0,208,703.0,-0.011666837722915175,0
715,34,299,0,208,703.6,-0.014168859868484767,0
708,34,297,0,208,703.4,-0.004166923677878889,0
704,34,331,0,208,703.6,-0.0025037831282506227,0
703,34,331,0,208,705.4,0.0099992504582386,0
698,34,321,0,208,705.6,0.008330930071948238,0
707,34,313,0,208,704.0,0.002497613363680744,0
693,34,333,0,208,701.0,-0.010832882630867393,0
702,34,308,0,208,700.6,-0.020004014960108535,0
702,34,300,0,208,700.4,-0.021643678633213103,0
696,34,291,0,208,700.0,-0.016674301958199463,0
699,34,270,0,208,698.4,-0.010834390916512353,0
703,34,224,0,208,700.4,-0.000833425649630006,0
702,34,267,0,208,700.4,0.0,0
702,34,279,0,208,700.4,0.0016675447627454276,0
702,33,252,0,208,701.6,0.01333510099106633,0
692,33,214,0,209,700.2,-0.0008333385678127191,0
692,34,223,0,208,698.0,-0.009988224679473823,0
702,34,237,0,209,698.0,-0.009995638038840458,0
707,34,229,0,209,699.0,-0.010828766004913608,0
705,34,225,0,208,699.6,-0.0024999822503596067,0
703,34,217,0,208,701.8,0.015850333731890508,0
706,33,212,0,208,704.6,0.02751400689329567,0
695,34,192,0,208,703.2,0.017505149538221007,0
691,33,192,0,208,700.0,0.001666358949940462,0
701,34,189,0,208,699.2,-0.01083723160530349,0
683,34,194,0,208,695.2,-0.039172709752390844,0
696,34,192,0,208,693.2,-0.04167670882650146,0
697,34,184,0,207,693.6,-0.026677079185321223,0
701,34,182,0,208,695.6,-0.014998388254989187,0
686,34,189,0,208,692.6,-0.010831849560571054,0
698,34,213,0,208,695.6,0.010001238618707678,0
699,34,224,0,207,696.2,0.01083363161974556,0
685,34,229,0,207,693.8,-0.007496988277045806,0
689,34,220,0,207,691.4,-0.004995368061897477,0
704,34,211,0,207,695.0,-0.002497596946780308,0
696,34,210,0,207,694.6,-0.006666662096980461,0
684,34,203,0,207,691.6,-0.009171634740080509,0
695,34,195,0,207,693.6,0.009176985441397273,0
691,34,205,0,207,694.0,-0.004170652890591267,0
690,34,230,0,207,691.2,-0.014153967798350946,0
683,34,233,0,207,688.6,-0.012502054288776408,0
691,34,271,0,207,690.0,-0.015003705090306758,0
694,34,295,0,207,689.8,-0.01750312806441285,0
694,34,301,0,207,690.4,-0.0033372993380620377,0
689,34,302,0,207,690.2,0.006658952311983517,0
679,34,317,0,206,689.4,-0.0024964239216255565,0
679,34,351,0,206,687.0,-0.011649695666567707,0
677,34,488,1,209,683.6,-0.005478870193454082,1
674,34,447,1,210,679.6,-0.008673959802073028,8
674,34,447,1,210,676.6,-0.010638587692305964,8
750,34,140,0,210,690.8,0.003167828747189439,11
777,34,218,0,210,710.4,0.13481963852635767,12
816,35,153,0,210,738.2,0.2693340901293302,12
879,35,457,0,211,779.2,0.43402613108561405,12
922,35,134,0,210,828.8,0.5749745993609889,12
939,36,309,0,210,866.6,0.6508706585670584,12
983,36,181,0,211,907.8,0.7067230833108508,12
978,36,189,0,211,940.2,0.6708859007809799,12
1017,37,249,0,211,967.8,0.5790423302275307,12
1080,37,202,0,211,999.4,0.5533828601922991,12
1114,38,363,0,211,1034.4,0.5275337608456033,12
1130,38,397,0,211,1063.8,0.5150550271152912,12
1133,38,148,0,211,1094.8,0.5293958519084286,12
1160,38,260,0,211,1123.4,0.5166646598191863,12
1202,38,215,0,211,1147.8,0.47253342268834,12
1239,39,90,0,212,1172.8,0.454154422133151,12
1246,39,79,0,212,1196.0,0.42169248055651243,12
1299,40,93,0,212,1229.2,0.4408381449070552,12
1346,40,306,0,212,1266.4,0.4941831608273964,12
1389,40,249,0,212,1303.8,0.545868206261075,12
1390,40,140,0,212,1334.0,0.5749839951082638,12
1430,41,152,0,213,1370.8,0.590004077611732,12
1482,41,250,0,213,1407.4,0.5875307156557263,12
1498,41,315,0,213,1437.8,0.5583963186641561,12
1541,41,180,0,213,1468.2,0.5592286097903965,12
1572,42,153,0,213,1504.6,0.5576035942150942,12
1568,42,166,0,213,1532.2,0.5200231709075813,12
1608,42,159,0,213,1557.4,0.49832690569108434,12
1608,42,159,1,213,1579.4,0.46981204255841735,12
1585,42,164,1,213,1588.2,0.38374309121659284,12
1680,42,229,2,213,1609.8,0.3898343317585835,12
1761,43,257,1,213,1648.4,0.5048966059715767,12
1773,43,344,0,213,1681.4,0.5565378552854839,12
1820,43,298,0,213,1723.8,0.6708879918484882,12
1815,44,189,0,213,1769.8,0.7242591983756806,12
1815,44,189,1,213,1796.8,0.6717411827835665,0
1784,43,166,2,213,1801.4,0.5928746592551806,0
1771,43,176,1,213,1801.0,0.42048581558442194,0
1662,43,183,0,214,1769.4,-0.0022224271368647313,0
1557,42,174,0,213,1717.8,-0.3973923097505037,0
1557,42,173,0,213,1666.2,-0.6213846863514692,0
1592,42,183,0,213,1627.8,-0.7327225514800406,0
1626,42,180,0,213,1598.8,-0.7108550961140321,0
1686,42,177,0,213,1603.6,-0.4757980948931293,0
1661,42,221,0,212,1624.4,-0.17418012997264934,0
1629,42,249,0,212,1638.8,0.04582786831362237,0
1638,42,302,0,211,1648.0,0.20500490826695594,0
1614,42,261,0,212,1645.6,0.17503334914263632,0
1617,42,384,0,211,1631.8,0.030835134369691042,0
1622,42,263,0,211,1624.0,-0.06168301740084883,0
1608,41,235,0,211,1619.8,-0.1175110906945494,0
1599,41,202,0,211,1612.0,-0.14001178725453445,0
1589,41,182,0,211,1607.0,-0.10334092770861386,0
1591,41,176,0,211,1601.8,-0.09250141054059266,0
1603,41,407,0,211,1598.0,-0.09083613927140877,0
1601,41,406,0,211,1596.6,-0.06416354356095844,0
1593,41,269,0,211,1595.4,-0.04833298911730512,0
1556,41,177,0,210,1588.8,-0.05417190582145378,0
1569,41,165,0,210,1584.4,-0.05667473627455544,0
1555,41,564,0,210,1574.8,-0.09084073490523895,0
1561,41,173,0,210,1566.8,-0.11917504582111399,0
1553,41,232,0,210,1558.8,-0.12500949213954973,0
1547,41,239,0,210,1557.0,-0.114165055751352,0
1559,41,121,0,210,1555.0,-0.08249004145236047,0
1557,41,106,0,210,1555.4,-0.0474626591528026,0
1530,41,108,0,210,1549.2,-0.040001378583734676,0
1537,41,121,0,210,1546.0,-0.0458352836596022,0
1534,41,149,0,209,1543.4,-0.04834679233030591,0
1537,41,214,0,210,1539.0,-0.06838839485484201,0
1536,41,170,0,209,1534.8,-0.05999920422894232,0
1528,41,123,0,209,1534.4,-0.048339611898756955,0
1520,41,111,0,209,1531.0,-0.05166811410667319,0
1526,40,113,0,209,1529.4,-0.039929630832116265,0
1529,41,92,0,209,1527.8,-0.029165270366395744,0
1524,40,79,0,209,1525.4,-0.03750298598341206,0
1520,41,72,0,209,1523.8,-0.029999456624098184,0
1528,41,72,0,209,1525.4,-0.01670052571626465,0
1518,40,75,0,209,1523.8,-0.016670168413511623,0
1511,41,78,0,208,1520.2,-0.02166632773512338,0
1486,40,80,0,208,1512.6,-0.04667136629062183,0
1490,40,81,0,208,1506.6,-0.07833838376014594,0
1513,40,84,0,208,1503.6,-0.08417311607626084,0
1500,40,91,0,208,1500.0,-0.0841740633896246,0
1503,40,100,0,208,1498.4,-0.05917625271759916,0
1491,40,112,0,208,1499.4,-0.0300009387429235,0
1503,40,129,0,207,1502.0,-0.006661793134892583,0
1488,40,199,0,208,1497.0,-0.012494767636717244,0
1481,40,385,0,207,1493.2,-0.02166715191232453,0
1479,40,291,0,207,1488.4,-0.04583628021914087,0
1498,40,333,0,207,1489.8,-0.05087626197054511,0
1465,40,260,0,208,1482.2,-0.06170089029311546,0
1477,40,465,0,207,1480.0,-0.05499574193047471,0
1466,40,466,0,207,1477.0,-0.04750227858128543,0
1453,40,548,0,207,1471.8,-0.07500451770814029,0
1474,40,166,0,207,1467.0,-0.06333418478719684,0
1461,40,160,0,208,1466.2,-0.05751235343870787,0
1475,40,192,0,208,1465.8,-0.04665571391743571,0
1470,40,151,0,208,1466.6,-0.021666532552079218,0
1463,40,149,0,208,1468.6,0.006667339465692842,0
1447,40,145,0,208,1463.2,-0.012491809632091068,0
1468,40,180,0,207,1464.6,-0.005001033474988498,0
1435,40,472,0,207,1456.6,-0.04167094320071661,0
1450,40,135,0,207,1452.6,-0.06665622305255393,0
1452,40,111,0,208,1450.4,-0.05337104022847706,0
1452,40,114,0,207,1451.4,-0.055009586797973305,0
1444,40,456,0,208,1446.6,-0.04165983254235282,0
1437,40,210,0,207,1447.0,-0.023340144114963306,0
1446,40,120,0,207,1446.2,-0.0175005390462417,0
1451,40,111,0,207,1446.0,-0.022501255656814226,0
1426,40,110,0,207,1440.8,-0.024170498259126653,0
1438,40,113,0,207,1439.6,-0.030829304890386582,0
1424,40,119,0,207,1437.0,-0.038339248490338255,0
1433,40,124,0,207,1434.4,-0.048338106336946476,0
1425,39,141,0,207,1429.2,-0.048343139763441435,0
1418,40,138,0,206,1427.6,-0.05001051100473928,0
1423,40,139,0,207,1424.6,-0.051670132753635155,0
1449,39,137,0,207,1429.6,-0.02000117241261417,0
1418,39,137,0,207,1426.6,-0.010833507335332206,0
1436,39,121,0,207,1428.8,0.005000072629314837,0
1423,39,121,0,206,1429.8,0.02166704387957273,0
1410,39,119,0,206,1427.2,-0.01000024031183379,0
1393,39,127,0,206,1416.0,-0.04417029188193313,0
1407,39,133,0,207,1413.8,-0.06250317690277718,0
1405,39,167,0,206,1407.6,-0.09250339694874664,0
1412,39,383,0,206,1405.4,-0.09080815045786514,0
1386,39,122,0,206,1400.6,-0.06416331142927215,0
1390,39,109,0,206,1400.0,-0.05750581363254364,0
1377,39,102,0,206,1394.0,-0.056673043610953634,0
1380,39,91,0,206,1389.0,-0.06835930487620072,0
1390,39,93,0,206,1384.6,-0.0666773022953646,0
1382,39,132,0,206,1383.8,-0.06750604691132922,0
1386,39,147,0,206,1383.0,-0.045836237004396846,0
1375,39,226,0,205,1382.6,-0.026657110090479403,0
1371,39,180,0,205,1380.8,-0.015833250284630365,0
1372,39,157,0,205,1377.2,-0.027499269241638386,0
1368,39,178,0,206,1374.4,-0.035832569753672515,0
1363,39,147,0,205,1369.8,-0.053360929773843636,0
1351,39,148,0,206,1365.0,-0.06584151171157726,0
1358,39,147,0,205,1362.4,-0.06166469482097846,0
1370,39,151,0,205,1362.0,-0.051665341868197996,0
1355,39,165,0,205,1359.4,-0.0433368929899329,0
1370,39,131,0,206,1360.8,-0.017500874684757448,0
1354,39,106,0,205,1361.4,-0.0041671918042321425,0
1357,39,102,0,205,1361.2,-0.003334077587298769,0
1352,39,99,0,205,1357.6,-0.007500531100090857,0
1352,39,98,0,205,1357.0,-0.0158349354944427,0
1350,39,103,0,205,1353.0,-0.035006043439367904,0
1361,39,103,0,205,1354.4,-0.02833258276682612,0
1359,39,97,0,205,1354.8,-0.011665287690784292,0
1362,39,88,0,205,1356.8,-0.0008332875089879391,0
1347,39,79,0,205,1355.8,0.01166639790558058,0
1353,39,68,0,204,1356.4,0.008334056416967854,0
